Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS,BURG  RES,BURG  OTH,ROBB  ST,ROBB  OTH,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL,,
1991Q3,734,7,1,15,1,3,3,0,1,3,18,3,1,0,0,3,1,13,0,66,,
1991Q3,735,7,3,13,1,11,2,1,1,4,21,3,5,0,0,3,0,25,0,93,,
1991Q3,736,7,9,10,4,7,1,0,0,6,3,2,2,0,0,3,0,23,0,70,,
1991Q3,737,7,7,29,4,32,6,0,1,29,21,7,6,3,2,10,1,60,1,219,,
1991Q3,738,7,8,7,5,26,8,1,2,27,21,9,5,2,0,9,1,40,0,171,,
1991Q3,739,7,7,16,1,26,5,0,1,36,29,2,6,0,1,18,0,44,1,193,,
1991Q3,741,7,9,9,1,7,9,0,0,10,13,2,4,0,2,8,0,27,0,101,,
1991Q3,742,7,7,4,1,2,7,0,1,3,7,3,5,0,0,6,1,10,0,57,,
1991Q3,743,7,7,14,1,0,0,0,3,7,14,4,1,1,1,3,1,8,0,65,,
1991Q3,744,7,5,8,2,12,1,0,1,15,12,1,1,1,0,5,1,26,0,91,,
1991Q3,746,7,1,8,2,10,3,1,2,15,12,7,2,0,2,2,0,15,0,82,,
1991Q3,747,7,9,9,10,18,7,0,1,13,18,1,0,0,3,5,1,26,1,122,,
1991Q3,748,7,9,8,6,15,2,0,1,12,7,3,1,1,0,8,2,30,0,105,,
1991Q3,749,7,5,10,3,20,3,1,0,10,8,1,0,0,3,0,0,19,0,83,,
1991Q3,751,7,6,9,3,6,6,1,1,20,14,4,1,0,1,9,4,25,0,110,,
1991Q3,752,7,5,12,5,6,1,0,1,10,5,3,3,1,0,5,1,8,2,68,,
1991Q3,753,7,12,4,2,10,3,3,0,9,7,2,2,1,0,7,1,10,0,73,,
1991Q3,754,7,23,9,5,18,8,1,1,29,20,6,7,0,0,37,1,34,0,199,,
1991Q3,755,7,2,3,0,2,2,0,0,7,13,0,0,2,0,2,1,4,0,38,,
1991Q3,756,7,1,8,2,9,2,0,0,14,13,2,4,0,0,4,2,9,0,70,,
1991Q3,757,7,8,16,5,19,5,0,2,38,13,4,7,1,2,37,2,32,2,193,,
1991Q3,758,7,2,7,0,11,3,0,2,17,6,8,1,0,0,14,0,16,1,88,,
1991Q3,759,7,0,4,4,11,0,1,1,11,6,2,2,0,1,5,1,23,0,72,,
1991Q3,761,7,13,10,31,21,5,1,0,13,10,5,4,2,0,11,5,28,0,159,,
1991Q3,762,7,3,5,1,9,3,1,1,13,7,4,1,0,0,4,1,9,0,62,,
1991Q3,763,7,2,3,2,8,3,0,0,29,6,2,1,1,0,3,1,11,0,72,,
1991Q3,764,7,4,14,2,9,3,0,3,29,6,6,4,1,0,5,1,17,1,105,,
1991Q3,765,7,1,4,1,4,3,0,0,7,5,2,1,0,0,2,0,11,1,42,,
1991Q3,766,7,0,5,12,7,5,0,0,10,5,3,5,0,0,4,0,11,0,67,,
1991Q3,772,7,0,17,6,14,4,2,1,25,4,0,1,0,0,3,3,12,0,92,,
1991Q3,773,7,3,8,0,12,6,0,1,14,1,4,4,0,1,2,1,13,0,70,,
1991Q3,774,7,0,5,0,10,3,0,1,14,5,1,2,0,1,3,0,12,0,57,,
1991Q3,775,7,0,6,1,3,0,0,0,7,1,0,0,0,0,4,0,6,0,28,,
1991Q3,776,7,2,1,0,8,3,0,0,7,4,2,2,0,0,3,1,6,0,39,,
1991Q3,777,7,2,5,2,8,6,0,1,15,4,6,1,1,0,1,1,21,0,74,,
1991Q3,778,7,4,14,3,3,2,0,0,11,5,6,3,0,0,3,3,9,0,66,,
1991Q3,779,7,1,5,1,4,2,0,0,10,1,4,4,0,0,2,0,5,0,39,,
1991Q3,781,7,0,1,0,4,2,1,0,8,8,1,1,0,0,3,0,6,0,35,,
1991Q3,782,7,3,11,2,9,3,0,1,30,1,1,2,0,0,2,0,16,1,82,,
1991Q3,783,7,1,0,0,5,4,0,0,5,0,0,0,0,0,2,0,6,0,23,,
1991Q3,784,7,4,4,2,9,4,1,1,17,2,2,1,0,0,6,1,23,0,77,,
1991Q3,791,7,4,4,6,5,8,1,0,15,2,1,1,0,0,33,0,19,0,99,,
1991Q3,792,7,0,2,3,6,3,0,0,3,0,2,2,0,0,2,0,12,0,35,,
1991Q3,796,7,1,7,1,1,8,0,0,10,2,2,1,0,0,7,0,8,0,48,,
1991Q3,800,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,,
1991Q3,801,8,1,12,3,0,1,0,0,6,17,2,7,0,0,3,7,4,0,63,,
1991Q3,802,8,5,4,2,2,0,0,0,2,5,2,1,0,1,5,3,2,0,34,,
1991Q3,803,8,0,3,1,0,0,0,0,5,2,0,2,0,0,1,3,2,0,19,,
1991Q3,804,8,0,4,0,1,0,0,0,1,1,0,5,0,0,1,1,2,0,16,,
1991Q3,805,8,0,6,0,1,1,0,0,2,4,3,10,0,0,3,2,5,0,37,,
1991Q3,806,8,0,7,0,2,0,0,0,4,1,5,13,0,0,2,0,2,0,36,,
1991Q3,807,8,1,10,0,1,1,0,0,1,5,3,3,0,0,4,4,5,0,38,,
1991Q3,808,8,0,6,3,0,0,0,0,6,3,1,8,0,0,2,0,2,0,31,,
1991Q3,809,8,0,3,0,1,1,0,0,0,3,1,2,0,0,0,1,4,0,16,,
1991Q3,813,8,0,6,1,0,0,0,0,1,2,0,1,0,0,1,3,2,0,17,,
1991Q3,814,8,0,3,0,2,0,0,0,0,12,4,6,0,0,1,1,4,0,33,,
1991Q3,815,8,0,3,1,1,0,0,0,2,4,0,3,0,0,1,0,3,0,18,,
1991Q3,816,8,4,4,8,1,0,0,0,0,6,0,2,0,0,0,1,5,0,31,,
1991Q3,825,8,0,15,4,2,1,0,2,1,27,17,5,0,0,7,14,74,0,169,,
1991Q3,826,8,1,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,11,,
1991Q3,827,8,2,3,1,0,1,0,0,4,6,1,6,0,0,8,2,8,0,42,,
1991Q3,828,8,1,3,1,1,3,0,0,4,6,2,10,2,0,21,2,5,1,62,,
1991Q3,829,8,0,6,4,2,0,0,0,2,3,1,7,0,0,1,2,3,0,31,,
1991Q3,831,8,0,0,1,1,1,0,0,0,3,1,1,0,0,7,0,2,0,17,,
1991Q3,832,8,2,4,0,0,0,0,1,7,10,0,6,1,0,5,2,13,0,51,,
1991Q3,833,8,1,5,0,3,0,0,0,6,7,1,8,0,0,6,4,13,0,54,,
1991Q3,834,8,0,10,3,5,0,0,0,5,12,4,5,0,0,2,1,6,1,54,,
1991Q3,835,8,0,9,1,0,0,0,1,0,4,0,2,0,0,0,2,2,0,21,,
1991Q3,836,8,3,6,5,0,0,0,0,0,6,0,3,0,0,2,1,5,0,31,,
1991Q3,837,8,3,11,1,2,3,0,0,5,18,5,7,0,0,4,1,17,0,77,,
1991Q3,839,8,12,1,6,1,2,0,0,7,14,2,26,1,0,28,0,15,0,115,,
1991Q3,841,8,1,7,3,3,8,0,0,1,31,7,7,0,1,7,2,31,0,109,,
1991Q3,842,8,1,9,5,2,3,0,0,2,26,7,10,0,0,9,15,42,1,132,,
1991Q3,843,8,11,13,7,14,5,0,0,7,50,6,10,0,1,27,15,81,0,247,,
1991Q3,844,8,0,8,1,6,0,0,0,4,13,8,6,0,2,13,3,16,0,80,,
1991Q3,845,8,0,9,0,2,2,0,1,0,13,2,7,0,0,9,0,18,0,63,,
1991Q3,846,8,11,15,6,13,6,0,0,6,29,9,14,0,0,21,5,26,0,161,,
1991Q3,847,8,1,15,2,6,3,0,4,4,14,3,3,2,2,27,3,30,0,119,,
1991Q3,848,8,3,4,0,4,2,0,0,1,9,5,5,1,1,7,0,9,0,51,,
1991Q3,849,8,1,6,0,0,2,0,0,0,1,3,6,1,0,4,0,4,0,28,,
1991Q3,851,8,0,6,3,1,1,0,0,4,28,9,4,0,0,6,11,29,0,102,,
1991Q3,852,8,0,5,2,3,2,0,1,5,38,12,7,0,0,21,4,43,0,143,,
1991Q3,853,8,2,6,2,4,1,0,0,6,22,6,5,0,0,7,6,22,0,89,,
1991Q3,854,8,6,11,0,3,2,0,0,12,33,13,3,1,0,14,20,43,0,161,,
1991Q3,855,8,3,6,1,5,4,0,2,14,38,9,10,0,0,10,4,27,0,133,,
1991Q3,856,8,3,2,5,0,0,0,0,2,4,0,5,0,0,2,2,4,0,29,,
1991Q3,857,8,10,9,8,6,3,0,0,3,15,4,8,0,2,6,3,15,0,92,,
1991Q3,858,8,5,4,3,6,1,0,0,2,7,3,7,0,2,3,2,8,0,53,,
1991Q3,859,8,3,17,2,9,7,0,0,15,16,6,6,0,1,10,3,23,0,118,,
1991Q3,861,8,6,5,5,6,3,0,2,15,24,8,5,0,0,10,6,38,0,133,,
1991Q3,862,8,7,3,1,4,6,0,1,4,24,3,10,0,1,12,1,10,2,89,,
1991Q3,863,8,8,0,2,3,3,0,0,0,10,1,3,0,0,9,1,9,0,49,,
1991Q3,864,8,15,11,4,8,6,0,0,5,17,5,28,1,2,87,3,29,1,222,,
1991Q3,865,8,5,14,0,3,3,0,0,3,17,5,9,2,1,8,2,26,0,98,,
1991Q3,866,8,0,1,3,0,1,0,0,1,4,0,3,0,0,6,0,7,0,26,,
1991Q3,867,8,0,3,1,4,2,0,0,1,4,5,1,0,0,2,0,6,0,29,,
1991Q3,868,8,7,12,1,8,5,1,0,7,14,6,4,1,1,15,2,32,0,116,,
1991Q3,869,8,7,13,3,14,10,0,0,41,24,9,10,1,1,25,1,40,0,199,,
1991Q3,871,8,1,1,0,0,1,0,0,0,4,2,2,0,0,2,0,1,0,14,,
1991Q3,872,8,2,6,1,3,4,0,0,3,4,6,1,0,0,2,2,10,0,44,,
1991Q3,873,8,0,13,3,2,0,0,0,3,15,0,1,0,0,1,2,18,0,58,,
1991Q3,896,8,0,5,3,3,2,0,2,2,8,4,3,0,3,3,1,14,0,53,,
1991Q3,897,8,0,16,4,1,3,0,0,2,13,2,5,0,0,4,2,23,0,75,,
1991Q3,898,8,4,11,3,7,8,1,0,17,16,3,2,0,1,9,3,24,0,109,,
1991Q3,899,8,4,13,1,5,2,0,0,6,11,1,5,1,0,8,0,10,0,67,,
1991Q3,900,9,0,0,0,1,1,0,0,1,2,0,1,0,0,4,4,0,0,14,,
1991Q3,909,9,5,25,8,30,15,1,0,78,30,11,12,1,2,38,10,89,0,355,,
1991Q3,917,9,2,26,1,16,3,0,1,29,16,4,5,0,2,7,0,43,0,155,,
1991Q3,918,9,6,11,1,22,13,0,1,29,27,5,8,2,5,57,9,64,0,260,,
1991Q3,919,9,4,7,2,6,11,0,1,9,8,3,4,1,0,6,1,20,0,83,,
1991Q3,921,9,8,14,18,4,1,0,0,13,41,8,15,0,0,13,3,35,0,173,,
1991Q3,923,9,10,1,1,11,5,0,2,20,12,4,3,2,0,8,2,11,0,92,,
1991Q3,924,9,1,5,2,10,2,0,0,6,9,3,2,1,0,5,3,8,0,57,,
1991Q3,925,9,5,11,0,14,2,1,1,30,11,5,4,1,2,5,0,29,0,121,,
1991Q3,926,9,1,7,0,3,4,0,1,11,6,5,5,0,0,6,0,27,1,77,,
1991Q3,927,9,5,21,2,10,7,0,0,25,12,2,5,0,0,8,1,35,0,133,,
1991Q3,928,9,5,11,3,5,2,0,0,8,12,1,2,1,0,1,3,17,0,71,,
1991Q3,929,9,0,5,0,1,0,0,0,5,6,0,2,0,0,2,2,13,0,36,,
1991Q3,932,9,8,8,3,5,3,0,0,19,14,2,3,0,0,4,0,18,0,87,,
1991Q3,934,9,0,3,2,3,0,0,0,9,6,0,0,0,0,3,0,5,0,31,,
1991Q3,935,9,5,11,1,5,8,0,4,10,9,3,4,1,1,7,3,14,1,87,,
1991Q3,936,9,10,33,3,16,8,2,4,26,27,10,10,1,1,21,2,52,1,227,,
1991Q3,937,9,1,14,0,8,2,0,1,18,11,5,2,0,0,8,1,15,0,86,,
1991Q3,938,9,3,24,1,6,2,0,0,37,21,3,6,1,0,15,4,25,0,148,,
1991Q3,939,9,12,5,2,6,1,0,0,12,11,5,5,0,1,23,2,18,0,103,,
1991Q3,941,9,3,5,1,3,2,0,0,13,13,6,2,1,0,5,1,28,0,83,,
1991Q3,942,9,1,9,1,9,5,0,1,10,13,4,1,0,0,12,5,24,0,95,,
1991Q3,944,9,1,12,0,7,5,0,3,24,19,6,6,0,1,15,2,38,0,139,,
1991Q3,945,9,2,14,3,9,6,0,1,19,20,9,6,0,1,12,3,37,0,142,,
1991Q3,946,9,7,10,0,13,6,1,0,21,18,5,8,0,0,12,7,27,0,135,,
1991Q3,948,9,2,14,1,8,8,0,0,20,19,4,6,0,0,11,2,32,0,127,,
1991Q3,949,9,4,10,2,15,13,1,1,30,26,5,3,1,1,11,1,33,1,158,,
1991Q3,952,9,1,8,4,2,0,0,1,17,9,1,3,0,0,2,2,23,0,73,,
1991Q3,955,9,8,8,4,9,6,1,2,29,16,6,8,2,1,21,8,43,1,173,,
1991Q3,956,9,5,16,2,5,5,0,1,18,14,6,6,0,0,19,4,27,0,128,,
1991Q3,957,9,4,11,5,14,5,0,3,25,25,11,11,0,0,11,4,23,4,156,,
1991Q3,958,9,2,11,1,7,5,0,0,30,22,8,7,2,1,10,5,34,0,145,,
1991Q3,961,9,0,0,0,2,0,0,0,3,8,1,2,0,0,2,1,11,0,30,,
1991Q3,962,9,3,6,9,5,2,0,0,16,18,8,11,0,0,7,9,48,1,143,,
1991Q3,963,9,3,16,3,3,1,0,1,7,33,8,3,0,0,5,2,49,0,134,,
1991Q3,964,9,7,9,2,3,4,0,3,8,21,3,4,0,0,19,0,33,0,116,,
1991Q3,965,9,3,17,1,1,3,0,0,15,12,8,5,0,1,6,3,36,0,111,,
1991Q3,966,9,1,3,0,3,1,0,0,8,7,1,2,0,2,1,1,17,0,47,,
1991Q3,968,9,2,5,2,3,3,0,0,4,10,3,0,0,0,4,4,19,0,59,,
1991Q3,969,9,1,7,4,2,4,0,0,10,16,4,3,0,0,12,2,29,0,94,,
1991Q3,971,9,2,5,2,6,1,0,1,3,14,2,5,0,0,4,5,11,0,61,,
1991Q3,972,9,3,9,1,1,4,0,0,9,16,3,0,0,0,8,3,34,0,91,,
1991Q3,973,9,5,13,1,4,4,0,2,9,27,3,7,0,1,15,4,30,1,126,,
1991Q3,974,9,2,3,2,5,7,0,0,5,28,7,5,0,1,12,5,25,0,107,,
1991Q3,975,9,1,8,3,4,1,0,0,0,9,3,2,0,0,4,1,10,0,46,,
1991Q3,976,9,18,11,10,9,5,0,0,11,35,12,15,1,1,35,6,32,0,201,,
1991Q3,979,9,2,11,3,1,7,0,0,4,12,6,7,0,3,6,0,22,0,84,,
1991Q3,981,9,5,1,2,3,3,0,0,4,5,4,7,0,0,8,2,7,0,51,,
1991Q3,983,9,11,3,2,2,4,0,0,4,14,2,3,0,1,2,4,16,0,68,,
1991Q3,984,9,8,2,0,2,4,0,0,3,14,3,7,0,1,9,1,11,0,65,,
1991Q3,986,9,10,15,7,8,8,0,0,8,35,12,10,0,0,31,2,62,0,208,,
1991Q3,988,9,8,9,2,9,10,0,1,5,32,3,7,1,0,10,4,49,0,150,,
1991Q3,989,9,0,1,0,0,0,0,0,0,8,0,1,0,0,3,1,3,0,17,,
1991Q3,991,9,0,9,2,4,0,0,1,2,3,1,1,0,0,1,0,1,0,25,,
1991Q3,993,9,0,5,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,10,,
1991Q3,995,9,0,13,4,0,1,0,0,4,5,1,3,0,0,1,2,5,0,39,,
1991Q3,999,9,1,8,0,1,0,0,1,2,3,0,1,0,0,1,1,6,0,25,,
1991Q3,1000,10,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,,
1991Q3,1001,10,2,7,1,0,1,0,0,4,6,5,1,0,0,4,4,6,0,41,,
1991Q3,1002,10,0,10,6,1,3,0,0,6,7,2,1,0,0,1,6,10,0,53,,
1991Q3,1003,10,0,3,3,2,1,0,0,3,3,4,2,0,0,5,3,9,0,38,,
1991Q3,1004,10,2,1,1,10,4,0,0,18,20,9,4,1,0,4,1,17,0,92,,
1991Q3,1005,10,5,11,1,3,1,0,0,10,8,6,5,0,0,9,4,21,0,84,,
1991Q3,1013,10,1,21,3,3,4,0,0,13,15,7,2,0,0,2,6,23,0,100,,
1991Q3,1014,10,0,9,2,1,0,0,1,1,2,1,2,0,0,5,3,13,0,40,,
1991Q3,1015,10,2,11,8,4,2,0,1,5,9,4,3,1,0,18,4,14,0,86,,
1991Q3,1016,10,3,14,1,3,1,1,2,16,16,6,3,0,0,5,4,20,0,95,,
1991Q3,1017,10,2,12,1,1,2,0,1,6,7,4,0,0,0,5,1,9,0,51,,
1991Q3,1018,10,1,14,2,0,0,0,0,4,7,1,3,0,0,0,2,4,0,38,,
1991Q3,1019,10,2,6,3,0,2,0,0,4,4,1,3,0,0,3,4,6,0,38,,
1991Q3,1021,10,0,16,5,1,1,0,0,8,15,6,3,0,0,5,8,10,0,78,,
1991Q3,1022,10,8,10,2,3,7,0,1,12,12,8,7,0,1,8,8,24,0,111,,
1991Q3,1023,10,5,12,1,2,9,0,2,29,21,8,2,0,0,12,2,21,0,126,,
1991Q3,1024,10,2,6,3,7,3,0,1,6,8,4,2,0,0,8,1,18,0,69,,
1991Q3,1025,10,2,23,5,5,3,0,1,16,21,5,3,1,0,9,4,32,0,130,,
1991Q3,1026,10,1,12,3,2,3,0,0,6,12,5,5,0,0,4,2,28,0,83,,
1991Q3,1027,10,4,12,2,2,0,0,1,20,30,4,8,0,0,10,2,33,1,129,,
1991Q3,1028,10,6,9,2,5,1,0,2,8,18,4,8,0,2,20,1,20,0,106,,
1991Q3,1029,10,4,5,1,1,4,0,0,8,12,7,6,0,0,7,1,22,0,78,,
1991Q3,1031,10,12,7,2,5,7,1,2,22,22,7,4,2,0,16,5,11,2,127,,
1991Q3,1032,10,6,6,2,1,1,1,1,6,2,0,0,0,0,1,1,10,0,38,,
1991Q3,1033,10,2,13,0,0,4,0,0,1,4,4,0,0,0,4,2,10,0,44,,
1991Q3,1034,10,3,4,3,4,1,0,0,5,3,2,1,0,0,20,2,11,0,59,,
1991Q3,1035,10,5,8,1,2,3,0,0,5,11,4,5,1,0,5,2,11,1,64,,
1991Q3,1036,10,1,12,7,2,1,0,1,8,13,9,6,0,0,7,5,17,1,90,,
1991Q3,1037,10,6,6,4,0,0,0,0,14,10,4,3,0,0,6,6,7,0,66,,
1991Q3,1038,10,13,16,6,10,5,0,0,20,11,4,4,0,1,10,6,31,2,139,,
1991Q3,1039,10,3,14,2,1,4,0,1,5,6,7,0,0,0,3,3,13,0,62,,
1991Q3,1041,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,5,,
1991Q3,1043,10,1,10,2,2,0,0,1,21,21,2,9,0,0,8,5,20,0,102,,
1991Q3,1044,10,0,4,2,0,0,0,0,2,2,1,1,0,0,0,1,3,0,16,,
1991Q3,1045,10,5,3,1,2,7,0,3,7,10,4,7,0,0,11,1,3,0,64,,
1991Q3,1046,10,3,12,2,2,2,0,1,5,21,6,1,0,0,4,5,14,0,78,,
1991Q3,1047,10,3,6,7,3,1,0,0,15,16,5,1,1,0,21,3,13,0,95,,
1991Q3,1048,10,3,18,1,2,2,0,0,7,9,3,3,0,0,4,2,9,0,63,,
1991Q3,1049,10,2,5,4,0,4,0,0,8,11,1,3,0,0,2,1,7,0,48,,
1991Q3,1051,10,1,15,4,0,2,0,0,7,12,7,6,0,0,8,2,11,0,75,,
1991Q3,1052,10,1,7,4,0,2,0,0,4,6,0,5,0,0,1,4,9,0,43,,
1991Q3,1053,10,7,1,2,1,5,0,0,7,26,7,7,0,0,100,6,20,0,189,,
1991Q3,1054,10,0,6,4,0,1,0,0,6,11,4,6,0,1,8,5,14,0,66,,
1991Q3,1055,10,4,30,2,3,1,0,1,6,22,5,9,0,0,11,6,33,1,134,,
1991Q3,1056,10,11,2,3,6,1,0,0,7,55,6,23,1,0,135,7,39,0,296,,
1991Q3,1065,10,8,3,2,0,0,0,2,12,28,2,5,0,0,7,0,21,0,90,,
1991Q3,1066,10,1,4,6,0,0,0,0,1,2,2,5,0,0,5,0,5,0,31,,
1991Q3,1067,10,7,29,3,4,3,0,0,31,43,16,8,1,0,19,6,54,0,224,,
1991Q3,1068,10,2,29,4,3,0,1,0,9,12,9,2,0,1,5,3,24,0,104,,
1991Q3,1069,10,3,13,3,4,1,0,1,13,19,4,1,0,1,3,4,34,0,104,,
1991Q3,1071,10,0,5,4,0,0,0,0,5,11,1,1,0,0,1,1,8,0,37,,
1991Q3,1072,10,0,6,0,1,1,0,0,2,3,3,1,0,1,5,0,4,0,27,,
1991Q3,1074,10,4,8,5,1,2,0,1,3,13,6,2,0,0,7,5,14,1,72,,
1991Q3,1075,10,1,25,3,4,2,0,1,7,53,13,11,0,0,20,3,39,0,182,,
1991Q3,1076,10,6,11,1,6,3,0,0,6,30,7,9,0,2,6,3,48,0,138,,
1991Q3,1077,10,8,8,2,1,1,1,1,3,12,2,5,0,1,10,3,9,0,67,,
1991Q3,1078,10,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,8,,
1991Q3,1079,10,2,6,4,1,4,0,0,6,9,1,3,0,0,6,1,8,0,51,,
1991Q3,1081,10,0,6,1,0,0,0,0,3,5,3,3,0,0,2,3,1,0,27,,
1991Q3,1082,10,4,4,0,1,1,0,1,4,4,1,4,0,0,2,1,6,0,33,,
1991Q3,1083,10,8,10,0,10,10,0,0,5,21,5,6,0,0,10,7,20,0,112,,
1991Q3,1084,10,4,6,5,8,4,1,0,14,30,8,4,1,0,10,3,10,0,108,,
1991Q3,1085,10,8,10,2,2,6,0,0,4,14,1,5,0,1,6,4,8,0,71,,
1991Q3,1086,10,18,5,2,10,11,0,0,6,36,11,12,1,1,30,3,15,0,161,,
1991Q3,1087,10,9,8,1,2,4,0,0,3,5,1,5,1,1,9,2,9,0,60,,
1991Q3,1088,10,3,1,1,2,2,0,2,6,12,4,2,0,0,1,0,4,0,40,,
1991Q3,1089,10,7,3,2,2,3,0,0,3,6,3,3,0,0,10,1,4,0,47,,
1991Q3,1091,10,6,4,2,1,5,0,0,6,17,3,4,0,0,10,1,7,0,66,,
1991Q3,1092,10,6,9,4,2,2,0,1,2,15,4,4,0,0,6,4,9,0,68,,
1991Q3,1093,10,1,9,2,1,0,0,0,1,3,2,2,0,0,1,3,6,0,31,,
1991Q3,1094,10,0,6,0,0,0,0,0,1,2,3,2,0,0,0,2,0,0,16,,
1991Q3,1095,10,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,,
1991Q3,1096,10,0,6,3,1,0,0,0,1,1,1,1,0,0,1,1,1,0,17,,
1991Q3,1097,10,0,8,1,0,1,0,0,1,5,3,5,0,0,1,1,3,0,29,,
1991Q3,1098,10,0,9,0,0,0,0,0,1,1,4,2,0,0,1,0,3,0,21,,
1991Q3,1099,10,0,17,3,0,0,0,0,5,11,0,6,0,0,2,2,1,0,47,,
1991Q3,1100,11,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,,
1991Q3,1101,11,2,2,1,9,0,0,3,12,27,8,6,0,0,4,3,23,0,100,,
1991Q3,1102,11,4,10,6,1,0,0,0,5,7,2,3,2,0,2,4,9,0,55,,
1991Q3,1105,11,4,7,3,1,2,0,0,6,8,1,1,0,0,0,1,10,0,44,,
1991Q3,1109,11,7,8,5,5,1,0,0,5,17,2,1,0,0,8,1,22,1,83,,
1991Q3,1113,11,10,12,0,2,2,0,1,3,4,2,1,0,0,11,0,28,0,76,,
1991Q3,1115,11,3,5,4,5,4,0,1,9,13,3,7,0,1,9,0,15,0,79,,
1991Q3,1117,11,10,14,3,5,1,0,0,16,12,5,2,0,0,4,3,15,0,90,,
1991Q3,1119,11,3,13,4,1,1,0,0,5,13,5,3,0,1,3,0,10,0,62,,
1991Q3,1121,11,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,1,0,9,,
1991Q3,1122,11,5,15,16,3,1,0,0,4,13,2,1,0,1,8,9,13,0,91,,
1991Q3,1123,11,0,12,1,0,0,0,1,4,14,1,2,0,0,3,0,10,0,48,,
1991Q3,1125,11,5,15,1,5,1,0,1,9,18,7,2,0,0,3,2,23,0,92,,
1991Q3,1126,11,0,5,2,8,2,0,0,8,6,2,1,0,0,4,3,15,0,56,,
1991Q3,1127,11,5,25,7,3,4,1,0,29,11,9,4,0,0,6,3,23,1,131,,
1991Q3,1128,11,0,13,4,4,1,1,0,7,3,2,2,0,1,6,2,18,0,64,,
1991Q3,1129,11,0,12,1,8,2,0,0,9,17,5,2,0,1,6,4,43,0,110,,
1991Q3,1132,11,0,15,14,3,6,0,0,8,44,9,8,0,0,8,5,53,0,173,,
1991Q3,1133,11,5,15,3,5,2,0,0,20,7,5,5,1,0,11,5,27,1,112,,
1991Q3,1134,11,14,8,2,10,6,3,0,46,15,13,12,1,0,75,1,37,0,243,,
1991Q3,1135,11,2,13,8,3,3,0,1,24,7,4,7,0,0,9,2,11,0,94,,
1991Q3,1136,11,3,17,4,3,3,0,1,15,20,7,3,0,0,11,3,25,1,116,,
1991Q3,1137,11,0,17,4,3,0,0,1,29,3,8,1,0,0,4,1,20,0,91,,
1991Q3,1138,11,10,18,2,4,5,1,1,21,17,6,3,0,1,4,1,19,0,113,,
1991Q3,1139,11,3,15,0,4,2,0,1,13,13,3,2,0,1,3,1,23,1,85,,
1991Q3,1151,11,4,22,6,8,4,0,2,10,19,3,6,3,0,5,1,47,0,140,,
1991Q3,1152,11,3,10,8,13,9,0,1,9,47,14,5,1,5,7,1,43,1,177,,
1991Q3,1153,11,1,25,18,7,2,0,0,5,30,5,11,0,1,9,13,58,0,185,,
1991Q3,1154,11,2,19,30,10,3,0,0,6,26,10,4,0,0,4,17,29,0,160,,
1991Q3,1155,11,0,28,8,13,1,0,0,10,17,3,4,0,0,6,7,22,0,119,,
1991Q3,1156,11,1,3,2,3,0,0,0,8,5,1,0,0,0,1,1,6,0,31,,
1991Q3,1157,11,1,8,4,3,1,0,0,9,7,1,3,0,0,5,2,5,0,49,,
1991Q3,1158,11,2,37,3,2,1,0,0,2,9,7,2,0,0,4,2,19,0,90,,
1991Q3,1159,11,13,17,5,8,6,0,0,36,19,4,5,0,1,11,3,28,0,156,,
1991Q3,1161,11,7,6,0,18,5,0,3,17,15,7,2,1,1,32,1,34,1,150,,
1991Q3,1162,11,2,7,3,9,2,0,0,13,8,4,1,1,2,8,4,20,1,85,,
1991Q3,1168,11,0,11,1,1,0,1,0,7,5,3,2,1,0,5,2,8,0,47,,
1991Q3,1169,11,0,2,0,1,0,0,0,2,0,0,1,0,1,0,0,3,0,10,,
1991Q3,1171,11,2,7,2,7,3,0,0,19,12,4,5,0,1,6,2,21,0,91,,
1991Q3,1172,11,9,9,3,19,5,1,1,16,42,3,7,1,0,25,3,31,1,176,,
1991Q3,1173,11,1,15,12,13,4,0,0,15,33,8,6,0,0,3,4,48,0,162,,
1991Q3,1174,11,2,33,10,7,1,0,0,10,14,4,5,0,1,5,3,26,0,121,,
1991Q3,1175,11,1,24,9,7,2,0,0,15,17,11,4,1,0,33,3,22,0,149,,
1991Q3,1176,11,1,5,0,0,1,0,0,0,3,0,1,0,0,2,1,4,0,18,,
1991Q3,1177,11,0,12,3,4,3,0,0,4,1,0,3,0,0,3,2,7,0,42,,
1991Q3,1178,11,6,11,10,6,5,3,0,31,9,8,2,1,0,8,2,25,0,127,,
1991Q3,1179,11,1,5,2,3,3,0,0,6,2,1,2,0,0,1,0,6,0,32,,
